Epoch	AverageEpReturns	StdEpReturns	EpLength
361	614.8555	0.0	1000.0
362	652.68286	0.0	1000.0
363	684.5628	0.0	1000.0
364	740.0521	0.0	1000.0
365	634.2039	0.0	1000.0
366	605.7261	0.0	1000.0
367	682.11395	0.0	1000.0
368	600.87115	0.0	1000.0
369	658.39014	0.0	1000.0
370	660.0621	0.0	1000.0
371	649.38336	0.0	1000.0
372	704.7536	0.0	1000.0
373	693.18896	0.0	1000.0
374	555.4551	0.0	1000.0
375	690.7108	0.0	1000.0
376	673.17365	0.0	1000.0
377	675.1084	0.0	1000.0
378	639.2318	0.0	1000.0
379	666.5007	0.0	1000.0
380	715.04663	0.0	1000.0
381	695.44794	0.0	1000.0
382	702.1034	0.0	1000.0
383	659.56793	0.0	1000.0
384	676.674	0.0	1000.0
385	623.92865	0.0	1000.0
386	699.0413	0.0	1000.0
387	616.85614	0.0	1000.0
388	724.5355	0.0	1000.0
389	663.82056	0.0	1000.0
390	632.95087	0.0	1000.0
391	709.9472	0.0	1000.0
392	648.3211	0.0	1000.0
393	733.6753	0.0	1000.0
394	572.0896	0.0	1000.0
395	625.8905	0.0	1000.0
396	681.8679	0.0	1000.0
397	625.46686	0.0	1000.0
398	667.10547	0.0	1000.0
399	684.8297	0.0	1000.0
400	695.7898	0.0	1000.0
401	748.8875	0.0	1000.0
402	689.54565	0.0	1000.0
403	615.5029	0.0	1000.0
404	665.214	0.0	1000.0
405	740.28864	0.0	1000.0
406	733.91345	0.0	1000.0
407	658.35	0.0	1000.0
408	663.8834	0.0	1000.0
409	700.72864	0.0	1000.0
410	707.9071	0.0	1000.0
411	663.149	0.0	1000.0
412	622.06244	0.0	1000.0
413	627.29736	0.0	1000.0
414	609.8747	0.0	1000.0
415	669.7981	0.0	1000.0
416	654.64813	0.0	1000.0
417	681.02405	0.0	1000.0
418	736.59845	0.0	1000.0
419	688.6657	0.0	1000.0
420	645.4556	0.0	1000.0
421	696.8456	0.0	1000.0
422	735.1955	0.0	1000.0
423	623.0071	0.0	1000.0
424	653.8336	0.0	1000.0
425	652.1116	0.0	1000.0
426	638.7726	0.0	1000.0
427	666.6292	0.0	1000.0
428	667.67206	0.0	1000.0
429	719.9444	0.0	1000.0
430	697.81604	0.0	1000.0
431	739.8812	0.0	1000.0
432	623.14984	0.0	1000.0
433	557.01514	0.0	1000.0
434	717.5986	0.0	1000.0
435	682.81744	0.0	1000.0
436	714.2614	0.0	1000.0
437	752.07104	0.0	1000.0
438	602.4119	0.0	1000.0
439	611.4958	0.0	1000.0
440	680.6208	0.0	1000.0
441	616.5903	0.0	1000.0
442	638.18024	0.0	1000.0
443	669.5544	0.0	1000.0
444	692.055	0.0	1000.0
445	701.2234	0.0	1000.0
446	655.88135	0.0	1000.0
447	607.4518	0.0	1000.0
448	633.9026	0.0	1000.0
449	741.6613	0.0	1000.0
450	658.58246	0.0	1000.0
451	653.9822	0.0	1000.0
452	653.07294	0.0	1000.0
453	667.2371	0.0	1000.0
454	712.43884	0.0	1000.0
455	681.8312	0.0	1000.0
456	654.5457	0.0	1000.0
457	678.27826	0.0	1000.0
458	706.73804	0.0	1000.0
459	673.7761	0.0	1000.0
460	657.14856	0.0	1000.0
461	659.6397	0.0	1000.0
462	722.1519	0.0	1000.0
463	642.68445	0.0	1000.0
464	662.45184	0.0	1000.0
465	702.2753	0.0	1000.0
466	687.1629	0.0	1000.0
467	700.20044	0.0	1000.0
468	768.71246	0.0	1000.0
469	698.6759	0.0	1000.0
470	618.8337	0.0	1000.0
471	741.0132	0.0	1000.0
472	684.8216	0.0	1000.0
473	744.45807	0.0	1000.0
474	662.1955	0.0	1000.0
475	621.9691	0.0	1000.0
476	694.60016	0.0	1000.0
477	652.1813	0.0	1000.0
478	638.53156	0.0	1000.0
479	733.47266	0.0	1000.0
480	677.376	0.0	1000.0
481	628.88666	0.0	1000.0
482	657.6339	0.0	1000.0
483	662.93	0.0	1000.0
484	699.0077	0.0	1000.0
485	703.02313	0.0	1000.0
486	663.6735	0.0	1000.0
487	702.3629	0.0	1000.0
488	684.0518	0.0	1000.0
489	656.5446	0.0	1000.0
490	682.6657	0.0	1000.0
491	677.7594	0.0	1000.0
492	661.3309	0.0	1000.0
493	726.4534	0.0	1000.0
494	703.4458	0.0	1000.0
495	628.05426	0.0	1000.0
496	636.65625	0.0	1000.0
497	684.4587	0.0	1000.0
498	629.49426	0.0	1000.0
499	684.75494	0.0	1000.0
500	736.54047	0.0	1000.0
501	726.0554	0.0	1000.0
502	732.17706	0.0	1000.0
503	682.401	0.0	1000.0
504	715.0618	0.0	1000.0
505	669.83826	0.0	1000.0
506	670.3012	0.0	1000.0
507	711.8088	0.0	1000.0
508	722.67725	0.0	1000.0
509	669.47943	0.0	1000.0
510	708.8301	0.0	1000.0
511	649.06335	0.0	1000.0
512	693.63275	0.0	1000.0
513	682.3803	0.0	1000.0
514	644.7337	0.0	1000.0
515	734.7254	0.0	1000.0
516	703.6089	0.0	1000.0
517	644.6825	0.0	1000.0
518	753.29395	0.0	1000.0
519	692.26056	0.0	1000.0
520	734.3315	0.0	1000.0
521	651.92035	0.0	1000.0
522	680.87665	0.0	1000.0
523	732.79803	0.0	1000.0
524	737.61005	0.0	1000.0
525	695.4927	0.0	1000.0
526	701.4339	0.0	1000.0
527	744.90656	0.0	1000.0
528	799.5081	0.0	1000.0
529	715.8577	0.0	1000.0
530	777.096	0.0	1000.0
531	724.10333	0.0	1000.0
532	691.8911	0.0	1000.0
533	731.98096	0.0	1000.0
534	710.8028	0.0	1000.0
535	662.847	0.0	1000.0
536	683.5832	0.0	1000.0
537	686.1661	0.0	1000.0
538	680.7456	0.0	1000.0
539	686.6979	0.0	1000.0
540	707.77997	0.0	1000.0
541	751.4265	0.0	1000.0
542	663.1598	0.0	1000.0
543	721.0061	0.0	1000.0
544	694.63916	0.0	1000.0
545	693.87646	0.0	1000.0
546	751.3349	0.0	1000.0
547	757.136	0.0	1000.0
548	620.034	0.0	1000.0
549	754.6683	0.0	1000.0
550	641.4907	0.0	1000.0
551	725.91254	0.0	1000.0
552	708.37415	0.0	1000.0
553	681.7622	0.0	1000.0
554	737.64105	0.0	1000.0
555	716.9264	0.0	1000.0
556	769.2437	0.0	1000.0
557	699.80524	0.0	1000.0
558	709.335	0.0	1000.0
559	683.01544	0.0	1000.0
560	744.3266	0.0	1000.0
561	626.4372	0.0	1000.0
562	681.22485	0.0	1000.0
563	704.71906	0.0	1000.0
564	702.16254	0.0	1000.0
565	720.651	0.0	1000.0
566	706.725	0.0	1000.0
567	647.62286	0.0	1000.0
568	627.5703	0.0	1000.0
569	726.7936	0.0	1000.0
570	613.9144	0.0	1000.0
571	707.926	0.0	1000.0
572	787.9031	0.0	1000.0
573	780.2701	0.0	1000.0
574	724.5328	0.0	1000.0
575	675.62256	0.0	1000.0
576	754.69385	0.0	1000.0
577	682.4393	0.0	1000.0
578	732.83374	0.0	1000.0
579	717.6492	0.0	1000.0
580	760.10345	0.0	1000.0
581	757.7759	0.0	1000.0
582	744.48254	0.0	1000.0
583	710.7566	0.0	1000.0
584	722.6006	0.0	1000.0
585	702.3361	0.0	1000.0
586	697.5051	0.0	1000.0
587	675.29803	0.0	1000.0
588	682.8549	0.0	1000.0
589	723.2749	0.0	1000.0
590	702.23834	0.0	1000.0
591	779.72186	0.0	1000.0
592	676.8497	0.0	1000.0
593	744.63605	0.0	1000.0
594	738.2254	0.0	1000.0
595	637.86316	0.0	1000.0
596	753.85547	0.0	1000.0
597	757.0065	0.0	1000.0
598	729.6597	0.0	1000.0
599	744.66797	0.0	1000.0
600	700.8325	0.0	1000.0
601	760.4672	0.0	1000.0
602	743.2085	0.0	1000.0
603	616.3731	0.0	1000.0
604	666.44824	0.0	1000.0
605	755.0795	0.0	1000.0
606	686.58594	0.0	1000.0
607	706.72406	0.0	1000.0
608	752.76794	0.0	1000.0
609	787.20465	0.0	1000.0
610	699.48883	0.0	1000.0
611	713.86566	0.0	1000.0
612	707.9378	0.0	1000.0
613	737.0514	0.0	1000.0
614	747.39484	0.0	1000.0
615	731.82684	0.0	1000.0
616	709.8277	0.0	1000.0
617	787.818	0.0	1000.0
618	721.9307	0.0	1000.0
619	671.5841	0.0	1000.0
620	740.1554	0.0	1000.0
621	748.74066	0.0	1000.0
622	715.7932	0.0	1000.0
623	726.52826	0.0	1000.0
624	726.256	0.0	1000.0
625	665.57697	0.0	1000.0
626	689.4163	0.0	1000.0
627	710.66815	0.0	1000.0
628	776.51685	0.0	1000.0
629	748.5972	0.0	1000.0
630	778.76324	0.0	1000.0
631	805.47107	0.0	1000.0
632	738.6973	0.0	1000.0
633	787.2545	0.0	1000.0
634	621.6921	0.0	1000.0
635	721.27704	0.0	1000.0
636	771.277	0.0	1000.0
637	744.3572	0.0	1000.0
638	735.11115	0.0	1000.0
639	641.9408	0.0	1000.0
640	773.3531	0.0	1000.0
641	794.2262	0.0	1000.0
642	785.51086	0.0	1000.0
643	770.92505	0.0	1000.0
644	740.4644	0.0	1000.0
645	729.692	0.0	1000.0
646	766.4076	0.0	1000.0
647	749.33624	0.0	1000.0
648	731.45844	0.0	1000.0
649	735.3896	0.0	1000.0
650	758.9411	0.0	1000.0
651	741.9601	0.0	1000.0
652	744.7684	0.0	1000.0
653	741.3717	0.0	1000.0
654	735.72845	0.0	1000.0
655	751.6689	0.0	1000.0
656	697.2956	0.0	1000.0
657	683.75165	0.0	1000.0
658	678.75616	0.0	1000.0
659	769.5186	0.0	1000.0
660	677.0886	0.0	1000.0
661	728.2972	0.0	1000.0
662	726.29	0.0	1000.0
663	726.8703	0.0	1000.0
664	718.40704	0.0	1000.0
665	677.6767	0.0	1000.0
666	772.9639	0.0	1000.0
667	766.2429	0.0	1000.0
668	768.9511	0.0	1000.0
669	715.62256	0.0	1000.0
670	732.8336	0.0	1000.0
671	771.48773	0.0	1000.0
672	777.5401	0.0	1000.0
673	700.02875	0.0	1000.0
674	724.2063	0.0	1000.0
675	766.4751	0.0	1000.0
676	756.5719	0.0	1000.0
677	783.82056	0.0	1000.0
678	733.93414	0.0	1000.0
679	764.40497	0.0	1000.0
680	774.2079	0.0	1000.0
681	767.15295	0.0	1000.0
682	723.6277	0.0	1000.0
683	786.2255	0.0	1000.0
684	815.2935	0.0	1000.0
685	798.2199	0.0	1000.0
686	649.40076	0.0	1000.0
687	672.7667	0.0	1000.0
688	754.8001	0.0	1000.0
689	693.51434	0.0	1000.0
690	757.69604	0.0	1000.0
691	787.75104	0.0	1000.0
692	790.9364	0.0	1000.0
693	614.2517	0.0	1000.0
694	780.7067	0.0	1000.0
695	737.8204	0.0	1000.0
696	741.5178	0.0	1000.0
697	722.91455	0.0	1000.0
698	697.45593	0.0	1000.0
699	806.7199	0.0	1000.0
700	834.6048	0.0	1000.0
701	762.43726	0.0	1000.0
702	728.3744	0.0	1000.0
703	774.70215	0.0	1000.0
704	785.6563	0.0	1000.0
705	771.3441	0.0	1000.0
706	744.8362	0.0	1000.0
707	703.33997	0.0	1000.0
708	690.38086	0.0	1000.0
709	682.672	0.0	1000.0
710	791.2178	0.0	1000.0
711	730.7124	0.0	1000.0
712	748.0345	0.0	1000.0
713	760.9815	0.0	1000.0
714	778.33246	0.0	1000.0
715	678.79095	0.0	1000.0
716	717.3721	0.0	1000.0
717	757.3247	0.0	1000.0
718	726.39716	0.0	1000.0
719	752.5889	0.0	1000.0
720	761.65234	0.0	1000.0
721	760.4008	0.0	1000.0
722	733.2424	0.0	1000.0
723	734.9393	0.0	1000.0
724	726.07886	0.0	1000.0
725	702.50684	0.0	1000.0
726	748.9132	0.0	1000.0
727	721.379	0.0	1000.0
728	664.09973	0.0	1000.0
729	806.9419	0.0	1000.0
730	780.0249	0.0	1000.0
731	695.4713	0.0	1000.0
732	764.62866	0.0	1000.0
733	776.7459	0.0	1000.0
734	773.4062	0.0	1000.0
735	753.86993	0.0	1000.0
736	769.2454	0.0	1000.0
737	762.7558	0.0	1000.0
738	754.1553	0.0	1000.0
739	778.2965	0.0	1000.0
740	784.3157	0.0	1000.0
741	813.03436	0.0	1000.0
742	802.65826	0.0	1000.0
743	758.63654	0.0	1000.0
744	784.8847	0.0	1000.0
745	721.15643	0.0	1000.0
746	708.4592	0.0	1000.0
747	745.604	0.0	1000.0
748	817.5873	0.0	1000.0
749	794.58026	0.0	1000.0
750	717.7558	0.0	1000.0
751	770.8514	0.0	1000.0
752	762.40094	0.0	1000.0
753	783.4399	0.0	1000.0
754	774.8721	0.0	1000.0
755	815.5753	0.0	1000.0
756	732.3038	0.0	1000.0
757	723.10516	0.0	1000.0
758	765.24097	0.0	1000.0
759	719.9436	0.0	1000.0
760	799.5388	0.0	1000.0
761	818.78485	0.0	1000.0
762	778.0725	0.0	1000.0
763	809.67554	0.0	1000.0
764	766.1711	0.0	1000.0
765	819.3137	0.0	1000.0
766	779.688	0.0	1000.0
767	767.60114	0.0	1000.0
768	753.94366	0.0	1000.0
769	765.1863	0.0	1000.0
770	831.9922	0.0	1000.0
771	805.0635	0.0	1000.0
772	741.356	0.0	1000.0
773	724.941	0.0	1000.0
774	742.25354	0.0	1000.0
775	760.66614	0.0	1000.0
776	786.187	0.0	1000.0
777	784.501	0.0	1000.0
778	764.83606	0.0	1000.0
779	770.11127	0.0	1000.0
780	804.50244	0.0	1000.0
781	808.1997	0.0	1000.0
782	759.38434	0.0	1000.0
783	774.72015	0.0	1000.0
784	839.6038	0.0	1000.0
785	817.67017	0.0	1000.0
786	824.55365	0.0	1000.0
787	793.31836	0.0	1000.0
788	781.2277	0.0	1000.0
789	753.04285	0.0	1000.0
790	828.23553	0.0	1000.0
791	752.68207	0.0	1000.0
792	763.29895	0.0	1000.0
793	739.37036	0.0	1000.0
794	789.487	0.0	1000.0
795	794.2145	0.0	1000.0
796	754.5147	0.0	1000.0
797	793.63306	0.0	1000.0
798	806.9887	0.0	1000.0
799	794.61584	0.0	1000.0
800	805.67194	0.0	1000.0
801	824.3896	0.0	1000.0
802	774.6931	0.0	1000.0
803	833.7266	0.0	1000.0
804	809.57904	0.0	1000.0
805	803.5909	0.0	1000.0
806	801.627	0.0	1000.0
807	826.86005	0.0	1000.0
808	755.8968	0.0	1000.0
809	839.8635	0.0	1000.0
810	820.3079	0.0	1000.0
811	831.13226	0.0	1000.0
812	719.6032	0.0	1000.0
813	819.02136	0.0	1000.0
814	791.65094	0.0	1000.0
815	814.3181	0.0	1000.0
816	778.9959	0.0	1000.0
817	708.80035	0.0	1000.0
818	854.6711	0.0	1000.0
819	792.88617	0.0	1000.0
820	806.0221	0.0	1000.0
821	775.66144	0.0	1000.0
822	780.9853	0.0	1000.0
823	768.7968	0.0	1000.0
824	840.41113	0.0	1000.0
825	764.0779	0.0	1000.0
826	786.7548	0.0	1000.0
827	777.38495	0.0	1000.0
828	767.81616	0.0	1000.0
829	823.51324	0.0	1000.0
830	817.4996	0.0	1000.0
831	743.376	0.0	1000.0
832	771.81415	0.0	1000.0
833	767.2534	0.0	1000.0
834	809.11475	0.0	1000.0
835	782.9845	0.0	1000.0
836	766.8517	0.0	1000.0
837	778.352	0.0	1000.0
838	801.0258	0.0	1000.0
839	813.3035	0.0	1000.0
840	797.6275	0.0	1000.0
841	811.14087	0.0	1000.0
842	746.3779	0.0	1000.0
843	755.2596	0.0	1000.0
844	749.38324	0.0	1000.0
845	763.0636	0.0	1000.0
846	777.7333	0.0	1000.0
847	819.98334	0.0	1000.0
848	797.8984	0.0	1000.0
849	742.2244	0.0	1000.0
850	695.1627	0.0	1000.0
851	761.54016	0.0	1000.0
852	677.67554	0.0	1000.0
853	767.4571	0.0	1000.0
854	760.4323	0.0	1000.0
855	820.52814	0.0	1000.0
856	719.65295	0.0	1000.0
857	809.38873	0.0	1000.0
858	756.6216	0.0	1000.0
859	785.2755	0.0	1000.0
860	752.506	0.0	1000.0
861	737.4591	0.0	1000.0
862	636.5628	0.0	1000.0
863	838.9441	0.0	1000.0
864	810.78253	0.0	1000.0
865	814.298	0.0	1000.0
866	792.6974	0.0	1000.0
867	763.63727	0.0	1000.0
868	769.7737	0.0	1000.0
869	857.46124	0.0	1000.0
870	742.7327	0.0	1000.0
871	821.6162	0.0	1000.0
872	790.7324	0.0	1000.0
873	762.4542	0.0	1000.0
874	842.08826	0.0	1000.0
875	796.9261	0.0	1000.0
